,tgt,label,node1,node2,nodes,ctx
9438,Dort steht Dick völlig frei und drückt den Ball aus kurzer Distanz über die Linie .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3,1 1 3 3 5 5 7 7,Dick drücken ballen kurz Distanz der Linie aus,ticker
9439,Fritz darf sich vor dem Sechzehner den Ball in Ruhe zurecht legen und schlenzt ihn aus 17 Metern ins rechte Toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12 6 5 8 7,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14,Fritz dürfen sich dürfen ballen 17 Meter rechte Toreck der Sechzehner in Ruhe aus ins,ticker
9440,"An den zweiten Pfosten , wo Polanski heranrauscht und aus vier Metern wuchtig unter die Latte köpft .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Polanski köpfen Meter köpfen Latte meter vier,ticker
9441,Rechts in der gegnerischen Hälfte übergibt Didavi an Bazoer und zieht sofort den Sprint in den Strafraum an .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8,1 1 3 3 5 5 7 7,Didavi übergeben Hälfte übergeben Bazoer anziehen Sprint der Strafraum,ticker
9442,"Da Silva Pinto bedient Stindl auf dem rechten Flügel , wo dieser flach hereinflankt .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Pinto bedienen Stindl recht Flügel auf,ticker
9443,"Meier verwandelt sicher , kann sich über den Treffer letztlich aber nicht wirklich freuen .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Meier können sich der Treffer,ticker
9444,"Eine Flanke von Nicu will Träsch per Kopf klären , bringt das Leder aber zentral genau auf Makiadi , der aus 15 Metern volley genau ins rechte obere Eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 9 13 11 15 11 17 11 19,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18,ledern bringen Flanke von Nicu wollen Träsch per Kopf Makiadi treffen Meter treffen Eck meter 15 meter volley ins rechte,ticker
9445,Dort steht Hummels mutterseelenallein und köpft aus knapp elf Metern in die Maschen zum 1:0 ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Hummels einköpfen Meter einköpfen 1:0 meter elf der Masche,ticker
9446,"Geis ' starken Freistoß lenkte Torhüter Kruse mit letzter Kraft an den Pfosten , den Abpraller verwertete anschließend Okazaki .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11,1 1 3 3 5 5 7 7 10 10,Torhüter lenken Freistoß freistoß Geis letzt Kraft der Pfosten Abpraller verwerten Okazaki,report
9447,"Sofort mit Folgen : Perisic tanzte links Diekmeier aus und flankte in den Fünfer , wo Hasebe im Tiefflug vor Jiracek am Ball war und das Leder per Kopf über die Linie bugsierte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 7 11 4 13 4 15,1 1 3 3 6 6 8 8 10 10 12 12 14 14,Perisic flanken Fünfer bugsieren ledern Hasebe sein Tiefflug sein ballen vor Jiracek per Kopf der Linie,report
9448,"Makiadi hat dann das Auge für Rosenthal , der volley abzieht und ins linke Eck vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 8 10,1 1 3 3 5 5 7 7 9 9,Makiadi haben Auge für Rosenthal abziehen volley vollenden Eck ins link,ticker
9449,"Müller ist gerade einmal wenige Minuten auf dem Platz , schon bereitet der Liebling von Heynckes die Führung vor .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 7,1 1 3 3 6 6,Müller sein Minute sein platzen Liebling vorbereiten Führung,ticker
9450,"Nach einem feinen Steckpass von Wirbelwind Keita , der abermals mit beeindruckender Ballsicherheit trotz ärgster Bedrängnis auffiel , war Augustin frei durch und schob lockerleicht vor Sommer zum 2:1 ein .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 5 9,1 1 3 3 6 6 8 8,Keita auffallen Ballsicherheit auffallen Bedrängnis Augustin durchsein Steckpass einschieben Sommer,report
9451,"Roberto Firminos Pass in die Schnittstelle fand den durchstartenden Modeste , welcher frei vor Zieler die Nerven behielt und das Leder in die Maschen schob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 6 10,1 1 3 3 5 5 7 7 9 9,Pass finden Modeste behalten Nerv schieben ledern vor Zieler der Masche,report
9452,"Nach seinem Steilpass behauptet sich Wagner robust , aber fair gegen Hinteregger und vollendet aus 13 Metern gegen den herausstürzenden Hitz mit links ins linke Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 5 11 5 13,1 1 3 3 6 6 8 8 10 10 12 12,Wagner behaupten sich mein Steilpass Meter meter 13 herausstürzenden Hitz mit links ins link,ticker
9453,Firmino zieht auf der linken Seite drei Gegenspieler auf sich und passt dann zu Rudy .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 6 5,1 1 3 3 5 5 7 7 9 9,Firmino ziehen Gegenspieler passt Rudy link Seite gegenspieler drei auf,ticker
9454,"Dort wartet Ji , der aus elf Metern technisch gekonnt trifft .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Ji treffen Meter meter elf,ticker
9455,Damit hat Koc freie Bahn und schiebt zum 1:0 ins leere Tor ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,Koc haben bahnen einschieben 1:0 einschieben Tor,ticker
9456,Der Ball rutscht ihm noch leicht über den Spann und segelt unhaltbar ins lange Eck .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,ballen rutschen Spann segeln Eck ins lang,ticker
9457,Nach einem Foul von Mavraj an Müller traf Lewandowski per Elfmeter .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Lewandowski treffen foulen treffen Elfmeter von Mavraj an Müller,report
9458,"Der X-Jährige mit dem vollständigen Namen Jonathas Cristian de Jesus Mauricio war gerade einmal fünf Minuten auf dem Feld , da traf er schon zum 1:0 .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,X-Jährige sein Minute sein Feld minute fünf,report
9459,"Götze stochert den Ball dann zum Lewandowski , der aus kurzer Distanz vollendet und damit zum zehnten Mal in Folge in der Bundesliga trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10 4 12 6 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Götze stochern ballen zum Lewandowski vollenden Distanz treffen malen treffen Folge treffen Bundesliga aus kurz,ticker
9460,"Podolski zündet den Turbo , dringt in den Strafraum ein , guckt dann noch Rost aus und lupft das Leder aus spitzem Winkel von links in die Maschen .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 8 10 8 12 8 14 10 9,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Podolski zünden Turbo eindringen Strafraum ausgucken Rost lupfen ledern spitz winkeln der Masche von links aus,ticker
9461,Rosenthal zieht sofort ab und versenkt die Kugel von der Strafraumgrenze trocken im rechten unteren Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 5,1 1 3 3 5 5 7 7 9 9,Rosenthal versenken kugeln der Strafraumgrenze unter Eck im recht im,ticker
9462,"Wolf leitet clever in den Lauf von Rebic , der vom Strafraumrand in zentraler Position abzieht und mit Hilfe des linken Innenpfostens trifft !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10 6 12 10 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Wolf leiten laufen von Rebic abziehen Strafraumrand abziehen Position treffen Hilfe in zentral der link link Innenpfostens,ticker
9463,"Langer Ball auf Mlapa , er sich am Strafraumrand durchsetzt und Benaglio tunnelt .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Mlapa durchsetzen sich tunnelt Benaglio am Strafraumrand,ticker
9464,Rosenthal nimmt es im Strafraum mit drei Fürther Rosenthal auf .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 0,1 1 3 3 5 5 7 7,Rosenthal aufnehmen ich im Strafraum fürther drei fürther,ticker
9465,"Fritz bedient Pizarro , der direkt aus kurzer Distanz Zieler keine Chance lässt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 6 5,1 1 3 3 5 5 7 7 9 9,Fritz bedienen Pizarro lässt Chance kurz Distanz distanz Zieler aus,ticker
9466,Dann schlägt der Schweizer die Kugel einfach weg und findet Kramaric .,A0 A1,0 2,1 1,Schweizer wegschlagen kugeln,ticker
9467,Die erste Führung unter Thorsten Fink : Beck legt an der Strafraumgrenze unglücklich in den Lauf von Guerrero .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4,1 1 3 3 5 5 8 8 9 9,Führung legen Strafraumgrenze legen laufen von Guerrero Beck legen legen,ticker
9468,"Müller denkt uneigensinnig und legt quer zu Götze , der aus kurzer Distanz ins lange Eck schießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 10 6 12,1 1 3 3 5 5 7 7 9 9 11 11,Müller legen Götze legen quer schießen Distanz schießen Eck aus kurz ins lang,ticker
9469,"Mkhitaryan legt für Aubameyang auf , der im Strafraum aus halbrechter Position ins lange Eck zielt und trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,Mkhitaryan auflegen Aubameyang zielen Strafraum zielen Eck aus halbrechter halbrechter Position ins lang,ticker
9470,"Herrmann schickt Wendt , der sich im Rücken von Ginter freistiehlt , links in den Strafraum , und Raffael vollendet den Querpass des Schweden an Baumann vorbei am Fünfer ohne Mühe zum 1:0 .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 9 11 9 13 9 15,1 1 3 3 5 5 8 8 10 10 12 12 14 14,Herrmann schicken Wendt im Rücken von Ginter Raffael vollenden Querpass der Schwede am Fünfer ohne Mühe,ticker
9471,"Risse darf von der rechten Seite unbehelligt flanken , im Zentrum kommt der Hoffenheimer freistehend zum Kopfball , da Matip ausrutscht .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8,1 1 3 3 5 5 7 7,Riß kommen Zentrum kommen Hoffenheimer kommen Kopfball ausrutschen Matip,ticker
9472,Frings trat an und verwandelte platziert zur Blitzführung der Werderaner .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Frings verwandeln Blitzführung der Werderaner,report
9473,"Die Flanke kommt wieder von rechts , niemand passt auf Lakic auf , der einen Kopfballaufsetzer im rechten oberen Eck unterbringt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Lakic unterbringen Kopfballaufsetzer ober Eck im recht,ticker
9474,"Oczipka behauptet links den Ball , spielt auf Fabian .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Oczipka behaupten ballen behaupten links,ticker
9475,"Der Peruaner legte quer , Edu netzte vom linken Fünfereck ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Edu einnetzte Fünfereck vom link,report
9476,Roberto Firmino fackelt nicht lange und versenkt den Ball unter der Latte des Schalker Tores .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Roberto versenken ballen der Latte schalker Tores,ticker
9477,"Die Schwaben standen vor einem Scherbenhaufen , schöpften aber nochmals Hoffnung , nachdem Kostic von Zoller im Strafraum zu Fall gebracht worden war :",A0 A1 A0 A1,0 2 0 4,1 1 3 3,Schwabe stehen Scherbenhaufen schöpfen Hoffnung,report
9478,"Donati flankt von der rechten Seite und findet De Blasis , der schaltet schneller als Klünter und setzt den Ball aus zehn Metern mit Hilfe des rechten Innenpfostens ins Tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 9 11 6 13 6 15 6 8 6 18 6 20 13 12,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 17 17 19 19 21 21,Donati flanken Seite finden De_Blasis setzen ballen der recht De schelten Klünter zehn Meter mit Hilfe der recht Innenpfostens ins Tor aus,ticker
9479,"Leno parierte zwar mit einem Reflex , konnte sich dann aber nicht schnell genug vom Matschboden lösen , um Wagners Kopfball-Abstauber zu verhindern .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 6 10,1 1 3 3 5 5 7 7 9 9,Leno parieren Reflex können sich verhindern Kopfball-Abstauber vom Matschboden kopfball-abstauber Wagners,report
9480,"Blitzschnell landet der Ball bei Mölders , der in den Sechzehner eindringt , dort Abel ins Leere laufen lässt und aus 13 Metern in den linken Winkel trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 5 11,1 1 4 4 6 6 8 8 10 10,Mölders eindringen Sechzehner Abel treffen Meter meter 13 der link link winkeln,ticker
9481,"Calhanoglu trat einen Aufsetzer aufs Tor , den Horn nicht festhalten konnte , sodass Bellarabi zum Profiteur wurde und abstaubte .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Calhanoglu treten Aufsetzer aufs Tor Horn können[neg] der,report
9482,Bentaleb nimmt sich den Ball und versenkt ihn sicher im rechten Eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 5,1 1 3 3 5 5 7 7,Bentaleb nehmen sich nehmen ballen recht Eck im,ticker
9483,"Ujah scheitert aus abseitsverdächtiger Position im ersten Anlauf per Fuß an Drobny , den Abpraller köpft er über Drobny ins Tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 6 12 6 15,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14,Ujah scheitern Position scheitern Anlauf köpfen Abpraller im erst per fußen an Drobny über ins Tor,ticker
9484,Robben tritt an und verwandelt den Strafstoß sicher präzise in den linken Winkel .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Robbe verwandeln Strafstoß link winkeln in,ticker
9485,"Nach einem Einwurf gelangte der Ball über di Santo und Hunt zu Gebre Selassie , der aus kurzer Distanz einnetzte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,ballen gelangt Einwurf zu Gebre_Selassie Gebre einnetzte Distanz aus kurz,report
9486,"Letztlich drückt Brouwers den Ball rein , Heerwagen patzt .",A0 A1,0 2,1 1,Brouwers reindrücken ballen,ticker
9487,Hazard geht an Zaluska vorbei und schiebt ins leere Tor ein .,A0 A1,0 2,1 1,Hazard einschieben Tor,ticker
9488,"Nach einer Ecke wehrte er zunächst die Schüsse von Derdiyok und Kießling aus kurzer Distanz ab , beim dritten Versuch von Rolfes war er dann doch geschlagen und Leverkusen und ging schnell nach dem Platzverweis in Führung .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 8 7 12 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,ich abwehren Schuß einer Ecke von Derdiyok kurz Distanz und Kießling aus Platzverweis in Führung,report
9489,Van den Bergh bereitet mit einer Hereingabe von links den dritten Berliner Treffer vor .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 2,1 1 3 3 5 5 8 8,Van vorbereiten Treffer einer Hereingabe von links Bergh vorbereiten,ticker
9490,"Dort stand Stindl leicht im Abseits , was allerdings nicht aberkannt wurde , und nickte zum 2:2 ein .",A0 A1,0 2,1 1,Stindl stehen Abseits,report
9491,"Tiffert hat auf der rechten Seite viel Platz zum Flanken , den er auch nutzt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3,1 1 3 3 5 5 7 7,Tiffert haben platzen recht Seite zum Flanke auf,ticker
9492,"Rode spielte Weiser mit einem hohem Ball rechts im Strafraum frei , der per geschicktem Heber ins lange Eck traf .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 2 14 15 10 15 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 17 17,Rode freispielen Weiser hoch ballen im Strafraum ballen rechts geschickt Heber ins lang lang Eck weise treffen treffen,report
9493,"Luiz Gustavo schnappt sich die Kugel von Frings , durchquert das Mittelfeld und passt messerscharf zu Ibisevic , der aus halblinker Position aus 16 Metern ins rechte untere Eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 9 11 9 13 11 15 11 17 11 19,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18,Luiz schnappen sich schnappen kugeln durchqueren Mittelfeld von Frings Ibisevic treffen Position treffen Eck aus halblinker meter 16 ins rechte,ticker
9494,"Kampl schaufelt einen Freistoß aus dem Mittelfeld links in den Strafraum zu Halstenberg , der höher als Gegenspieler Toljan steigt und ins Zentrum zum freistehenden Sabitzer nickt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 10 12 12 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Kampl schaufeln Freistoß der Mittelfeld schaufeln links der Strafraum zu Halstenberg nicken Zentrum freistehend Sabitzer,ticker
9495,Ibisevic tritt an und jagt den Ball ins linke Eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Ibisevic jagen ballen link Eck ins,ticker
9496,"Eine Eckstoß von Fabian wurde von Abraham per Kopf vor den Strafraum abgelenkt , wo Oczipka aus 18 Metern volles Risiko ging und den Ball staubtrocken Vollspann abnahm .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 2 14 6 10 6 17 10 19 19 8 17 22,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 16 16 18 18 20 20 21 21,Fabian werden Eckstoß von Abraham gehen Oczipka meter 18 voll Risiko per Kopf der Strafraum gehen abnehmen Vollspann 18 Meter aus der ballen,report
9497,Nach Flanke von links legt Meier halbrechts im Strafraum mit Übersicht zurück zu Stendera .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12,1 1 3 3 5 5 7 7 9 9 11 11,Meier zurücklegen Flanke zurücklegen Strafraum zurücklegen Stendera legen halbrechts von links mit Übersicht,ticker
9498,"Letzterer bediente Caldirola in der Mitte , der abstaubte .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 6,1 1 3 3 5 5,letzter bedienen Caldirola der Mitte in abstauben,report
9499,Kießling kommt über rechts und flankt flach in die Mitte zu Helmes .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Kießling kommen Mitte kommen Helmes über rechts flanken flachen,ticker
9500,Kießling war nach einem weiten Schlag von Hilbert als einziger hellwach und netzte frei vor Karius ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Kießling sein schlagen von Hilbert,report
9501,Rakitic schlenzt einen Freistoß von links mit Effet in die Mitte .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Rakitic schlenzen Freistoß von links mit Effet der Mitte,ticker
9502,"Schipplock spielt auf Firmino , bringt den Brasilianer in Position .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Schipplock bringen Brasilianer in Position,ticker
9503,Drei Minuten später machte es Petersen besser :,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Petersen machen ich drei Minute,report
9504,"Die Freistoßflanke von Sahin segelt von halbrechts halblinks an den Fünfer , wo Lewandowski per Kopfballaufsetzer ins rechte Eck einnickt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 9 11 9 13 11 15,1 1 3 3 5 5 7 7 10 10 12 12 14 14,Sahin segeln Freistoßflanke segeln Fünfer von halbrechts halbrechts halblinks Lewandowski einnickt Kopfballaufsetzer einnickt Eck ins rechte,ticker
9505,Im Zentrum verschafft sich Wagner etwas Platz und köpft dann zum 4:1 ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Wagner verschaffen platzen im Zentrum,ticker
9506,"Dort landet Topraks verunglückter Abwehrversuch genau vor den Füßen von Hunt , der direkt abzieht und wuchtig und sehenswert aus gut 25 Metern ins rechte Eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 6 8,1 1 3 3 5 5 7 7,Abwehrversuch landen Fuß von Hunt treffen Eck ins rechte,ticker
9507,"Das vierte Tor für die Werkself fiel aber doch noch : Die gesamte Hintermannschaft pennte bei einem schnell ausgeführten Freistoß von Aranguiz , der mustergültig Brandt einsetzte .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 6,1 1 3 3 5 5,Hintermannschaft pennen Freistoß von Aranguiz einsetzen Brandt,report
9508,Helmes war am zweiten Pfosten blank und nickte ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Helm sein Pfosten am zweit,report
9509,"Tah chippt den Ball in den Strafraum , das Leder fällt Chicharito auf die Stirn .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,Tah chippt ballen der Strafraum ledern fällen Stirn fällen Chicharito,ticker
9510,"Der Stürmer umdribbelte Esser und legte quer , in der Mitte drückte Rebic den Ball über die Linie .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Esser drücken ballen der Mitte drücken Rebic der Linie,report
9511,"Doch dann kommt Simons links im Fünfmeterraum an den Ball , findet Cohen in der Mitte , der aus kürzester Distanz einschiebt .",A0 A1,0 2,1 1,Cohen einschieben Distanz,ticker
9512,Rudy bringt eine Ecke von links vors Tor .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Rudy bringen Ecke von links vors Tor,ticker
9513,"Choupo-Moting trat an und verwandelte stark gegen Kraft , der das Eck geahnt hatte .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,Choupo-Moting verwandeln Kraft haben Eck,report
9514,"Celozzis versuchter Befreiungsschlag fast an der Eckfahne wird abgeblockt und fliegt in die Mitte , wo sich Grafite im Zweikampf eindrucksvoll gegen Niedermeier durchsetzt und den Ball mit links hoch unter die Latte jagt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 5 9 7 11 7 13 7 15,1 1 4 4 6 6 8 8 10 10 12 12 14 14,Befreiungsschlag fliegen Mitte Grafite durchsetzen sich jagen ballen gegen Niedermeier mit links links hoch der Latte,ticker
9515,"Das Leder segelt an zwei Augsburgern vorbei bis hin zu Selke , der am zweiten Pfosten nur noch den Fuß hinhalten muss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 8 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,ledern segeln Augsburger segeln Selke augsburger zwei muss fußen am zweit zweit Pfosten,ticker
9516,"Die brasilianische Rakete erreichte das Zuspiel dank seines explosiven Antritts gerade noch vor der Auslinie und flankte dann von der Grundlinie mit dem Außenrist nach innen , wo Müller aus fünf Metern zum 3:0 einköpfte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12 13 15 15 17 15 19,1 1 3 3 5 5 7 7 9 9 11 11 14 14 16 16 18 18,Rakete erreichen Zuspiel flanken Grundlinie explosiv Antritt der Auslinie nach innen der Außenrist Müller einköpfte Meter meter fünf zum 3:0,report
9517,"Ya Konan war gestartet , ist schneller als die Wolfburger Innenverteidigung und schiebt den Ball vor Benaglio an den Innenpfosten , von wo die Kugel ins Tor springt .",A0 A1,0 2,1 1,kugeln springen Tor,ticker
9518,"De Jong verschätzt sich bei einem langen Ball auf Stindl , der auf der rechten Seite auf einmal freie Bahn hat und dann scharf in den Fünfer flankt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 6 10 6 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,De verschätzen sich lang ballen auf Stindl flanken Fünfer haben Seite haben bahnen der recht,ticker
9519,"Der Freistoß des Japaners dreht sich tückisch in den Rücken der Abwehr , Klose ist wohl noch mit den Haarspitzen dran und verlängert ins lange Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,Freistoß drehen sich verlängern Eck der Rücken der Abwehr ins lang,ticker
9520,"Dort profitiert Huntelaar davon , dass Niedermeier einen kapitalen Bock schießt .",A0 A1,0 2,1 1,Niedermeier schießen Bock,ticker
9521,Wieder flankt Philp von der rechten Seite in die Mitte .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Philp flanken Seite flanken Mitte der recht,ticker
9522,"Baumann wehrte nach vorne ab , Herrmann stand richtig und staubte aus sechs Metern ab .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Herrmann abstauben Meter meter sechs,report
9523,"Nach einem Einwurf am linken Flügel von Aogo startet Höger einen unwiderstehlichen Sololauf , lässt vier Hoffenheimer stehen und tunnelt dann Torwart Casteels zum 3:1 .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 11 13 13 15,1 1 3 3 5 5 7 7 9 9 12 12 14 14,Höger starten Sololauf einer Einwurf am link link Flügel von Aogo Hoffenheimer tunnelt Casteels zum 3:1,ticker
9524,"Der mitgelaufene Ostrzolek passt flach in die Mitte , Harnik vollendet aus elf Metern flach an Adler vorbei zum 1:0 .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 7 4 7 12,1 1 3 3 6 6 8 8 10 10 11 11,Ostrzolek passt Mitte passt flachen Harnik vollenden Meter vollenden Adler meter meter elf,ticker
9525,"Mondragon verharrte auf der Linie , Holtby nickte aus drei Metern ungedeckt ein .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,Mondragon verharren Linie Holtby nicken Meter meter drei,report
9526,Götze spielt Müller an der Strafraumgrenze an .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Götze anspielen Müller der Strafraumgrenze,ticker
9527,Farfan dreht sich in Schürrle und setzt dann zum Sprint an .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Farfan drehen sich ansetzen Sprint in Schürrle,ticker
