,tgt,label,node1,node2,nodes,ctx
7352,"der australier setzt sich gegen drei mann durch und passt von der rechten grundlinie in den fünfer zum freistehenden reisinger , der locker einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5 4 9 4 11 4 13,1 1 3 3 5 5 7 7 8 8 10 10 12 12,australier durchsetzen sich passt grundlinie drei mann gegen der recht der fünfer freistehend reisinger,ticker
7353,"harnik passt in die mitte , wo bungert das leder in den rückraum direkt zu kostic lenkt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9,1 1 4 4 6 6 8 8,harnik passt mitte bungert lenken ledern der rückraum zu kostic,ticker
7354,aogo legt an der strafraumgrenze für beister ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,aogo ablegen strafraumgrenze für beister,ticker
7355,"gräfe entscheidet auf vorteil , pinola legt quer auf gebhart , der aus 18 metern überlegt ins rechte eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 9 11 9 13 9 15,1 1 4 4 6 6 8 8 10 10 12 12 14 14,gräfe entscheiden vorteil pinola legen gebhart legen quer überlegen meter meter 18 ins rechte rechte eck,ticker
7356,"sakai blickt auf und spielt die kugel perfekt links in den fünfmeterraum , wo sich gregoritsch davongestohlen hat und nur noch einzuschieben braucht .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9,1 1 3 3 5 5 8 8,sakai spielen kugeln spielen links der fünfmeterraum gregoritsch haben sich,ticker
7357,im vierten anlauf klappt 's für reus und diesmal zählt der treffer auch .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,-pron- klappen anlauf für reus,ticker
7358,koo geht auf der linken seite an gülselam vorbei und zieht im strafraum nach innen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,koo vorbeigehen seite ziehen strafraum an gülselam der link nach innen,ticker
7359,doch meier ist handlungsschneller als sein gegenspieler und hämmert augenblicke später den ball mit links unter die querlatte .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,meier hämmern augenblicke hämmern ballen mit links der querlatte,ticker
7360,"geis hob die kugel ins zentrum zum koo , der mit einer körpertäuschung ginter stehen ließ und aus 14 metern ins linke eck einschoss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10 8 12 8 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,geis heben kugeln ins zentrum zum koo einschoss meter meter 14 ins link link eck,report
7361,"rausch flankt anschließend genau nach innen zu modeste , der die hereingabe veredelt und auf 2:1 stellt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,rauschen flanken modeste nach innen veredeln hereingabe,ticker
7362,"der hoffenheimer stürmer schießt nicht direkt auf das tor , sondern findet am zweiten pfosten den völlig freien luiz gustavo , der ohne mühe vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 6 5 8 10,1 1 3 3 5 5 7 7 9 9,stürmer schießen[neg] tor finden[neg] luiz_gustavo zweit pfosten am luiz vollenden mühe,ticker
7363,bellarabi zieht aus 22 metern halbrechter position ab .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,bellarabi abziehen meter meter 22 meter halbrechter halbrechter position,ticker
7364,bei der folgenden ecke steigt derdiyok am höchsten und köpft kraftvoll aus fünf metern in die maschen .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,derdiyok steigen ecke köpfen meter meter fünf der masche,ticker
7365,"goretzka eröffnete nach flüssiger kombination auf rechts die andere seite , wo choupo-moting vom linken strafraumeck ins zentrum zog und freistehend vor zieler vollendete .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 7 11 7 13 9 15,1 1 3 3 5 5 8 8 10 10 12 12 14 14,goretzka eröffnen seite flüssig kombination auf rechts choupo-moting ziehen strafraumeck ziehen zentrum vollenden zieler vom link,report
7366,"alonso schickt lewandowski mit traumpass halbrechts in den sechzehner , und der abschluss von lewandowski mit rechts flach ins lange eck ist brilliant .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,alonso schicken lewandowski schicken halbrechts der sechzehner,ticker
7367,"harnik steckt gleich durch auf ibisevic , der freie bahn hat , in den sechzehner zieht und dort baumann ausguckt .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,harnik ziehen sechzehner ausguckt baumann,ticker
7368,"die insgesamt verdiente führung für den vfl wolfsburg : draxler bringt den eckstoß präzise ins zentrum , wo sich bruma mit seinem wuchtigen körper hochschraubt und unhaltbar ins linke eck einnickt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,bruma hochschraubt sich einnickt eck wuchtig körper ins link,ticker
7369,der ägypter zidan verwandelte eine weite flanke von der linken seite halbrechts im strafraum volley und traf unten rechts ins tor .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 6 5 4 13 4 15,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14,ägypter verwandeln flanke treffen tor link seite verwandeln halbrechts im strafraum von treffen unten treffen rechts,report
7370,hünemeier setzt sich nach einem weiten schlag im kopfballduell gegen sakai durch und legt die kugel an den zweiten pfosten ab .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13,hünemeier durchsetzen sich ablegen kugeln weit schlagen im kopfballduell gegen sakai zweit pfosten an,ticker
7371,ehe innenverteidiger stranzl nach der folgenden ecke zum anschluss traf .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,stranzl treffen ehe treffen ecke treffen anschluss,report
7372,"den vfl. elia hat auf seiner linken seite raum , geht an die grundlinie und spielt in den rückraum .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5,1 1 3 3 5 5 7 7,elia haben raum spielen rückraum link seite auf,ticker
7373,kießling verlädt noch papadopoulos und schiebt mit links an unnerstall vorbei zum 2:0 ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,kießling verladen papadopoulos einschieben unnerstall mit links,ticker
7374,naldo steigt nach ecke von konoplyanka am höchsten und köpft unhaltbar für weidenfeller zum ausgleich ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,naldo steigen ecke einköpfen weidenfeller von konoplyanka zum ausgleich,ticker
7375,"kalou spielt den ball links raus zu ibisevic , der aus 14 metern halblinker position überlegt ins rechte untere eck einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10 8 12 8 14 8 16 8 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,kalou rausspielen ballen spielen links zu ibisevic überlegen meter meter 14 meter halblinker halblinker position ins rechte untere eck,ticker
7376,"farfan schießt die ecke von rechts , metzelder köpft wuchtig an die unterkante der latte und von dort springt er an wieses arm .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 7 11 9 13,1 1 3 3 6 6 8 8 10 10 12 12,farfan schießen ecke von rechts metzelder köpfen unterkante springen arm der latte arm wieses,ticker
7377,"frei vor trapp entschloss sich der japaner zum genauen querpass auf clemens , der die kugel im zentrum ins leere tor einschob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 10 12 12 14 12 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,japaner entschloss sich entschloss frei genau querpass vor trapp auf clemens einschieben kugeln im zentrum leer tor,report
7378,choupo-moting embolo nimmt es auf der rechten seite mit zwei mann auf und kommt zur flanke .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 6 5 8 7,1 1 3 3 5 5 7 7 9 9 10 10,embolo aufnehmen ich kommen flanke recht seite zwei mann auf mit,ticker
7379,"schweinsteiger lupft vor dem sechzehner hoch zu robben im strafraum , der klug zu gomez ablegt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 9 11,1 1 3 3 5 5 7 7 10 10,schweinsteiger lupfen sechzehner lupfen robben sechzehner hoch im strafraum robbe ablegen gomez,ticker
7380,doch kvist stolpert erneut herum und eröffnet so arslan die chance .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,kvist eröffnen arslan eröffnen chance,ticker
7381,hazard fängt im mittelfeld einen pass von papadopoulos ab und legt zu grifo .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,hazard abfangen pass legen grifo im mittelfeld von papadopoulos,ticker
7382,"über sobiech und sorg kam der ball zu kiyotake , der karaman schließlich im strafraum den führungstreffer auflegte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8,1 1 3 3 5 5 7 7,ballen kommen kiyotake auflegen karaman auflegen führungstreffer im strafraum,report
7383,"ballack leitet rolfes pass im mittelkreis umgehend in den lauf von derdiyok weiter , neuer bleibt in seinem tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 11 13,1 1 3 3 5 5 7 7 9 9 12 12,ballack weiterleiten pass pass rolfes im mittelkreis der laufen von derdiyok neuer bleiben tor,ticker
7384,per heber macht volland seinen doppelpack perfekt !,A0 A1 A0 A1,0 2 2 4,1 1 3 3,volland machen doppelpack per heber,ticker
7385,"choupo-moting setzt müller ein , der in der nähe des elfmeterpunktes szalai findet .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8,1 1 3 3 5 5 7 7,choupo-moting einsetzen müller finden nähe der elfmeterpunktes elfmeterpunktes szalai,ticker
7386,leno kann einen wuchtigen distanzschuss von michel bastos nicht festhalten .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,leno können[neg] distanzschuss von michel_bastos,ticker
7387,der eingewechselte wagner bugsierte einen hart getretenen freistoß von leitner unglücklich per kopf ins eigene gehäuse .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,wagner bugsieren freistoß von leitner per kopf eigene gehäuse,report
7388,heftiger patzer von tah und traumabschluss von stindl : zunächst lässt stindl einen hohen ball direkt vor dem strafraum einmal aufspringen und sich hernach mit dem körper auch noch von stindl abkochen .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,tah lässt patzer abkochen sich der körper von stindl,ticker
7389,"wagner schickt heller über rechts nach vorne , der stößt bis zur grundlinie durch und flankt .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,wagner schicken heller über rechts hell durchstoßen grundlinie,ticker
7390,arnold stand goldrichtig und drückte das leder aus kurzer distanz zum vielumjubelten siegtreffer in die maschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3,1 1 3 3 5 5 7 7 9 9,arnold drücken ledern kurz distanz der masche vielumjubelten siegtreffer aus,report
7391,uth setzte nach toljans assist den schlusspunkt .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,uth setzen schlusspunkt assist toljans,report
7392,"keita tauchte frei am strafraumrand auf , zwar unterband kempf den passversuch des mittelfeldstrategen in den lauf von poulsen , doch der ball landete so genau wieder bei keita , der aus 14 metern in zentraler position trocken das 3:0 erzielte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 10 4 12 4 14 6 16 6 18 6 20 16 15,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 19 19 21 21,keita auftauchen strafraumrand unterbinden passversuch erzielen 3:0 unterbinden kempf der mittelfeldstrategen der laufen von poulsen 14 meter in zentral zentral position aus,report
7393,"zunächst stürzte er sich kopfüber in eine hereingabe von schuster , traf sehenswert zum 2:1 .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,ich stürzen sich einen hereingabe von schuster,report
7394,kießling tritt an und zimmert das leder präzise ins rechte eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,kießling zimmern ledern rechte eck ins,ticker
7395,nach einem abschlag legt aranguiz unfreiwillig per kopf für zoller auf .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,aranguiz auflegen abschlag auflegen kopf auflegen zoller,ticker
7396,"schiedsrichter stark entschied sofort auf strafstoß , den cissé trocken zum 1:0 verwandelte .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 6,1 1 3 3 5 5,schiedsrichter entscheiden strafstoß verwandeln cissé zum 1:0,report
7397,"höger grätschte von hinten gegen heller , erwischte seinen gegenspieler aber nicht .",A0 A1,0 2,1 1,höger grätschen heller,report
7398,"kurz ausgeführt auf müller , der im rückraum hummels findet .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,müller finden rückraum rückraum hummels,ticker
7399,"junuzovic bediente bei einem konter im richtigen moment di santo , der leno flach durch die bein überwand .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,junuzovic bedienen kontern richtig moment leno überwinden bein leno flachen,report
7400,"im getümmel bekommt yarmolenko mit dem rücken zum tor das leder , probiert 's mit der hacke .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,yarmolenko bekommen ledern der hacke im getümmel der rücken zum tor,ticker
7401,"xhaka flankt scharf von links , herrmann schießt an die unterkante der latte !",A0 A1 A0 A1,0 2 2 4,1 1 3 3,herrmann schießen unterkante der latte,ticker
7402,"di santo setzt nach und bringt den ball nach innen , wo elia aus fünf metern einnetzt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,di bringen ballen nach innen elia einnetzt meter meter fünf,ticker
7403,kießling reinartz steckt den ball steil durch die nürnberger abwehr .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,reinartz stecken ballen nürnberger abwehr,ticker
7404,"der ball ist lange unterwegs , pizarro überspringt kobiashvili und nickt ins rechte eck ein .",A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,pizarro überspringen kobiashvili einnicken eck ins rechte,ticker
7405,aus kurzer distanz köpft er ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,cacau einköpfen distanz aus kurz,ticker
7406,"diesmal flankt mujdza von rechts vor das tor , wo makiadi per kopf die neuerliche freiburger führung erzielt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,mujdza flanken tor von rechts makiadi erzielen führung per kopf,ticker
7407,"ulreich rettet noch gegen joselu und dann gegen usami , gegen johnsons abstauber hat er jedoch keine chance mehr .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,ulreich retten chance gegen joselu abstauber johnsons,ticker
7408,"abdellaoue tritt an , verwandelt , verschönt sich seinen geburtstag und beendet gleichzeitig neuers rekordjagd .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,abdellaoue beenden rekordjagd rekordjagd neuers,ticker
7409,"nach carvajals hereingabe köpfte der ebenfalls eingewechselte sam boateng an , von dessen schädel der ball ins linke eck flog .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 7 11,1 1 3 3 6 6 8 8 10 10,boateng anköpfen hereingabe hereingabe carvajals ballen fliegen schädel fliegen eck ins link,report
7410,"hradecky bringt nur eine hand dran , augustin staubt ab !",A0 A1,0 2,1 1,hradecky dranbringen hand,ticker
7411,"meyers direktabnahme kratzte bell zwar noch von der linie , doch der schalker setzte nach und bediente belhanda , der aus acht metern zum 1:1 einschoss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 7 7 10 10 9,1 1 3 3 6 6 8 8 9 9 11 11,direktabnahme kratzen bell der linie schalker bedienen belhanda bedienen acht meter aus,report
7412,machte es joker seferovic besser :,A0 A1,0 2,1 1,seferovic machte ich,report
7413,"schweinsteiger setzt den neuzugang schön in szene , der frankfurter schließt trocken von halblinks frei vor baumann ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,schweinsteiger setzen neuzugang in szene,ticker
7414,sokratis bedankt sich und köpft fulminant ins linke eck ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,sokratis bedanken sich einköpfen eck ins link,ticker
7415,"der rückpass von feulner landet bei huszti , der in der mitte ya konan bedient .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,huszti bedienen mitte mitte ya_konan,ticker
7416,"durch zufall landet die kugel bei di santo , der zurücklegt zu bargfrede .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,kugeln landen zufall der zurücklegt bargfrede,ticker
7417,zoller vollendet mit der pike aus neun metern ins lange eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,zoller vollenden eck meter neun ins lang,ticker
7418,müller erkämpft sich den ball und leitet direkt in den lauf des startenden robben .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8,1 1 3 3 5 5 7 7,müller erkämpfen sich erkämpfen ballen leiten laufen startend robben,ticker
7419,"ginczek zieht direkt aus spitzem winkel ab , trifft aber nur den linken pfosten .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,ginczek abziehen winkeln treffen pfosten aus spitz der link,ticker
7420,caligiuri spielt schürrle halbrechts am strafraum frei .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,caligiuri freispielen schürrle spielen halbrechts am strafraum,ticker
7421,"mavraj fälscht ab , vor die füße von aubameyang , der aus einem meter ins leere tor abstaubt .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,aubameyang abstauben meter abstauben tor,ticker
7422,draxler hat genug gesehen .,A0 A1,0 2,1 1,draxler haben genug,ticker
7423,"ohne druck kann der peruaner in den lauf von ribery spielen , der von halblinks an zieler vorbei aus elf metern das 2:0 erzielt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 6 14 14 11 11 12,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 16 16,peruaner können drucken der laufen von ribery von halblinks an zieler meter elf erzielen 2:0 elf aus,ticker
7424,"die doppelte strafe folgte auf dem fuße , denn vestergaard köpfte das leder nach einer ecke zum ausgleich in die maschen , ginczek konnte den innenverteidiger nicht daran hindern .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 5 11 12 14,1 1 4 4 6 6 8 8 10 10 13 13,strafen folgen fußen vestergaard köpfen ledern einer ecke zum ausgleich der masche ginczek können[neg] innenverteidiger,report
7425,eine willensleistung von tisserand bringt ingolstadt zurück !,A0 A1 A0 A1,0 2 2 4,1 1 3 3,tisserand zurückbringen ingolstadt eine willensleistung,ticker
7426,"eine tolle kombination , die mkhitaryan selbst eingeleitet hatte , vollstreckte mkhitaryan mit ein wenig glück   zum 1:1 .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,mkhitaryan haben der vollstreckte kombination,report
7427,"santana hebt bei einem langen ball auf werner das abseits auf , dessen folgenden schrägschuss wehrt langerak unglücklich genau vor die füße von vogt ab , der locker abstaubt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 9 11 9 13,1 1 3 3 5 5 8 8 10 10 12 12,santana aufheben abseits lang ballen auf werner schrägschuss abwehren langerak der fuß von vogt,ticker
7428,"nachdem der bereits mit der gelben karte verwarnte höwedes eine gute schusschance von kruse im strafraum mit dem arm vereitelte , gab es strafstoß für die "" fohlenelf "" , den sich kruse mittels eines flachschusses ins rechte toreck nicht entgehen ließ .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 11 0 11 14 11 16 6 5,1 1 3 3 5 5 7 7 9 9 12 12 13 13 15 15 17 17,höwedes vereiteln schusschance ein flachschusses rechte toreck im strafraum der arm fohlenelf lassen[neg] lassen[neg] sich lassen[neg] kruse ins,report
7429,"elfmeter , den lahm sicher verwandelte .",A0 A1,0 2,1 1,elfmeter verwandeln lahm,report
7430,"arango findet kein durchkommen , kruse im zweiten anlauf schon .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,"arango finden durchkommen , kruse im zweit zweit anlauf",ticker
7431,dort steht ramos komplett blank und zwingt manninger per kopf zu einer glanzparade .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,ramos zwingen manninger per kopf einer glanzparade,ticker
7432,salihovic schickt johnson auf links steil .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,salihovic schicken johnson auf links,ticker
7433,"der franzose flankt von der grundlinie aus ins zentrum , wo sich erst knoche verschätzt und dahinter dann lookman aus kurzer distanz einnetzt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8 9 11 11 13,1 1 3 3 5 5 7 7 10 10 12 12,franzose ausflanken grundlinie ausflanken zentrum verschätzen sich verschätzen knoche lookman einnetzt distanz aus kurz,ticker
7434,"podolski nahm den ball volley , der von der unterkante ins tor prallte .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,podolski nehmen ballen prallen unterkante prallen tor,report
7435,starkes stück : calhanoglu legt sich den ball für seine lieblingsbeschäftigung freistoß rund 25 meter vom tor entfernt zurecht .,A0 A1,0 2,1 1,calhanoglu zurechtlegen stück,ticker
7436,"da costa passt wieder genau in den lauf des durchstartenden wolfs , dieser trifft mit rechts ins linke toreck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9 7 11,1 1 3 3 6 6 8 8 10 10,da passt laufen durchstartend wolfs wolf treffen toreck mit rechts ins link,ticker
7437,"diese besorgte schließlich eggestein , der nach feinem zuspiel von junuzovic alleine vor horn die ruhe behielt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8,1 1 3 3 5 5 7 7,diese besorgen eggestein behalten ruhe fein zuspiel von junuzovic,report
7438,de bruyne spurtet über das halbe feld und hat dann das auge für den im zentrum freistehenden hunt .,A0 A1,0 2,1 1,de spurten feld,ticker
7439,die kopfballvorlage des deutschen nationalspielers nutzte lewandowski aus zehn metern zu seinem zweiten treffer .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 6 5,1 1 3 3 5 5 7 7 8 8,kopfballvorlage nutzen lewandowski zehn meter zweit treffer aus zu,report
7440,"erneut legte sich gomez den ball zurecht , scheiterte zwar an trapp , brachte aber den nachschuss locker unter .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,gomez zurechtlegen sich zurechtlegen ballen scheitern trapp,report
7441,jojic dringt von der rechten seite in den strafraum ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,jojic eindringen seite eindringen strafraum der recht,ticker
7442,über umwege kommt der ball nach einem freistoß von boland zu nielsen .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,ballen kommen umweg kommen freistoß von boland zu nielsen,ticker
7443,"eine flanke von harnik von rechts wird von neustädter genau zu pogrebnyak in den strafraum abgefälscht , der sofort mit rechts abzieht und heimeroth im kurzen eck überwindet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 4 2 7 2 9 2 11 9 13 13 15 15 14,1 1 3 3 5 5 6 6 8 8 10 10 12 12 14 14 16 16,harnik werden flanke von rechts mit von neustädter zu pogrebnyak der strafraum überwinden heimeroth kurz eck im,ticker
7444,"doch der ball gerät zu kurz und landet genau bei son , der mit der brust annimmt und aus halbrechter position aus der distanz sofort aus der luft abnimmt und über kirschbaum hinweg im hohen bogen trifft !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 6 14 6 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,ballen landen son annehmen brust abnehmen position abnehmen luft treffen kirschbaum treffen bogen aus halbrechter der distanz,ticker
7445,"kurz vor dem ende gelang es mijatovic , nach einem eckball per kopf aus kurzer distanz zum hochverdienten ausgleich einzunicken .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9,1 1 3 3 6 6 8 8,ich gelingen enden gelingen mijatovic eckball aus kurz hochverdient ausgleich,report
7446,bargfrede hat freie bahn und donnert den ball aus 14 metern zentraler position in die maschen !,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8 4 10 4 12 6 5,1 1 3 3 5 5 7 7 9 9 11 11 13 13,bargfrede haben bahnen donnern ballen 14 meter der masche meter zentral zentral position aus,ticker
7447,"aus der eigenen hälfte startete sané , war nicht aufzuhalten , blieb am gegnerischen strafraum nach zweikampf mit träsch und arnold glücklich am ball und schoss aus 13 metern ins linke eck ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,sané starten hälfte einschoss meter einschoss eck meter 13 ins link,report
7448,"moravek fand gouweleeuw halblinks im strafraum , dessen flanke auf fünferhöhe prallte von vogts körper ins eigene tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 9 11,1 1 3 3 5 5 8 8 10 10,moravek finden gouweleeuw finden halblinks im strafraum flanke prallen tor von vogts,report
7449,"matip findet choupo-moting in der gasse , choupo-moting bleibt aus 15 metern halbrechter position eiskalt und schiebt den ball ins linke untere eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 10 6 12 6 14 8 16 8 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,matip finden choupo-moting der gasse bleiben meter schieben ballen meter 15 meter halbrechter halbrechter position untere eck ins link,ticker
7450,"sakai muss ins kopfballduell gegen lewandowski , der sich klar durchsetzt und zum 2:0 einnickt .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 6,1 1 3 3 5 5,sakai muss kopfballduell gegen lewandowski durchsetzen sich,ticker
7451,babel hält aus der distanz drauf und russ fälscht den schuss aus 25 metern noch leicht ab .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 7 6,1 1 4 4 6 6 8 8,babel halten distanz russ abfälschen schuss 25 meter aus,ticker
